Gene,log2FC_G1G3_vs_G2G4,pvalue_ttest,direction
ENSG00000197312.13,0.17561454238788374,0.7861494108411744,Up_in_G1G3
ENSG00000197321.17,1.1491260039672504,0.02212753710955863,Up_in_G1G3
ENSG00000197323.13,0.5376054169165528,0.36914372411285845,Up_in_G1G3
ENSG00000197324.10,0.6749133640077404,0.2690400956113482,Up_in_G1G3
ENSG00000197329.12,0.495452674295379,0.33697502292370174,Up_in_G1G3
ENSG00000197332.10,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000197343.12,-1.5003392539811844,0.19761949890667227,Up_in_G2G4
ENSG00000197345.14,-0.31976814250726043,0.6875876978989601,Up_in_G2G4
ENSG00000197355.12,-0.707835478930292,0.3892795821779764,Up_in_G2G4
ENSG00000197358.10,0.6064735793233704,0.21359012154797846,Up_in_G1G3
ENSG00000197361.8,0.329242980006297,0.6744761144346371,Up_in_G1G3
ENSG00000197362.15,0.2390348169464769,0.6483323377823418,Up_in_G1G3
ENSG00000197363.12,-0.7250309077405566,0.16554498335846152,Up_in_G2G4
ENSG00000197372.11,-0.6168669070939276,0.45119746555202334,Up_in_G2G4
ENSG00000197375.15,-0.6981203125901446,0.06637854101180753,Up_in_G2G4
ENSG00000197380.11,0.2857142857142857,0.1723082967304001,Up_in_G1G3
ENSG00000197381.19,0.4855298934485831,0.49100731193699054,Up_in_G1G3
ENSG00000197385.7,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000197386.14,0.23211332338223475,0.6412361257566317,Up_in_G1G3
ENSG00000197406.8,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000197408.10,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000197410.14,-0.14738386900377745,0.6583055818558765,Up_in_G2G4
ENSG00000197415.13,0.4344594326653751,0.34551436462336527,Up_in_G1G3
ENSG00000197416.6,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000197417.9,-0.20749808906180467,0.6044744201436909,Up_in_G2G4
ENSG00000197429.12,1.193904330535659,0.17039080756196276,Up_in_G1G3
ENSG00000197442.12,0.17721321972670837,0.7030344686630932,Up_in_G1G3
ENSG00000197444.10,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000197448.15,-0.2432993914922856,0.6663708986184936,Up_in_G2G4
ENSG00000197451.13,0.42493153972285475,0.4060915104465386,Up_in_G1G3
ENSG00000197457.10,0.04146300169441717,0.9265490221314105,Up_in_G1G3
ENSG00000197461.14,-0.5351695849082048,0.38181404487992143,Up_in_G2G4
ENSG00000197462.3,0.24428035724587946,0.400240131892031,Up_in_G1G3
ENSG00000197465.14,0.10142321438873661,0.7036373895439065,Up_in_G1G3
ENSG00000197467.17,0.8816697227591854,0.3688835683851106,Up_in_G1G3
ENSG00000197472.15,-0.01794923952852411,0.9771915621511816,Up_in_G2G4
ENSG00000197483.11,-0.005719642754120499,0.985466246494088,Up_in_G2G4
ENSG00000197496.6,0.5990417323004066,0.23132574490312688,Up_in_G1G3
ENSG00000197497.12,0.3214285714285714,0.3672756019583867,Up_in_G1G3
ENSG00000197498.14,-0.37233627560411076,0.46103446533689474,Up_in_G2G4
ENSG00000197530.14,1.662601375233369,0.08434622771166325,Up_in_G1G3
ENSG00000197532.3,0.2021772874087029,0.6604636017048882,Up_in_G1G3
ENSG00000197535.16,0.7647906807351064,0.2989734595211093,Up_in_G1G3
ENSG00000197536.12,0.8740615752091495,0.17982702564966033,Up_in_G1G3
ENSG00000197548.14,0.2514541287023054,0.5929975077391461,Up_in_G1G3
ENSG00000197555.11,2.5194772519867303,0.017157952983202978,Up_in_G1G3
ENSG00000197557.7,-0.2874060268758588,0.5276797126838002,Up_in_G2G4
ENSG00000197562.10,-0.3111871543946471,0.7794131907775173,Up_in_G2G4
ENSG00000197563.12,1.6282010311750852,0.030251870869029595,Up_in_G1G3
ENSG00000197565.17,1.2581935602939434,0.07833251092386576,Up_in_G1G3
ENSG00000197566.10,-0.8857451934548424,0.12845191225246894,Up_in_G2G4
ENSG00000197579.9,0.759351175431664,0.37488989277403606,Up_in_G1G3
ENSG00000197584.14,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000197594.14,-0.25,0.1704706607870538,Up_in_G2G4
ENSG00000197599.13,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000197601.16,0.6180082338824886,0.24557858934549862,Up_in_G1G3
ENSG00000197603.17,0.8025020617069426,0.24713401452629624,Up_in_G1G3
ENSG00000197614.12,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000197616.13,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000197619.16,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000197620.12,0.441029708330017,0.4367894173003162,Up_in_G1G3
ENSG00000197622.14,-0.05409849339742441,0.9443019309356928,Up_in_G2G4
ENSG00000197629.6,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000197632.10,1.0828487954764512,0.11738767078487691,Up_in_G1G3
ENSG00000197635.12,1.176789707198163,0.4095380159393882,Up_in_G1G3
ENSG00000197646.9,0.316690495093395,0.6477447514537307,Up_in_G1G3
ENSG00000197647.14,-0.14792643472082442,0.8767248078270038,Up_in_G2G4
ENSG00000197665.8,0.5582975447587573,0.1161850075185242,Up_in_G1G3
ENSG00000197692.5,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000197694.20,0.7448884484985265,0.08140554514744258,Up_in_G1G3
ENSG00000197696.10,0.7436767773996213,0.31269094354044225,Up_in_G1G3
ENSG00000197702.15,0.5266925056595645,0.17511767408022846,Up_in_G1G3
ENSG00000197706.5,0.4176062455179055,0.48923481363994836,Up_in_G1G3
ENSG00000197712.13,0.55483495221004,0.3113323386957046,Up_in_G1G3
ENSG00000197713.16,-0.3015106574934744,0.47389684485292527,Up_in_G2G4
ENSG00000197714.10,0.3692803572458795,0.18516702493188186,Up_in_G1G3
ENSG00000197721.17,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000197724.13,-0.15796168646104783,0.812316491973404,Up_in_G2G4
ENSG00000197728.12,-0.24354148029779046,0.6997128052514623,Up_in_G2G4
ENSG00000197744.5,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000197746.16,0.3984735292636184,0.25315588217536844,Up_in_G1G3
ENSG00000197747.10,0.088512275248676,0.8993989595680048,Up_in_G1G3
ENSG00000197748.13,-0.3962406251802891,0.3506166628202075,Up_in_G2G4
ENSG00000197753.11,0.2857142857142857,0.17230829673040013,Up_in_G1G3
ENSG00000197756.11,-0.0315946581271751,0.948066812402532,Up_in_G2G4
ENSG00000197757.8,-0.2879254509879325,0.7467056871112361,Up_in_G2G4
ENSG00000197763.20,0.797607097000973,0.2982219907304852,Up_in_G1G3
ENSG00000197771.14,-0.3022257929187158,0.5155521307419428,Up_in_G2G4
ENSG00000197774.14,0.5762386493993686,0.309378695616485,Up_in_G1G3
ENSG00000197776.8,-0.25,0.35061666282020737,Up_in_G2G4
ENSG00000197779.16,-0.005719642754120499,0.9875885557504588,Up_in_G2G4
ENSG00000197780.11,0.20005368421065958,0.509637356206193,Up_in_G1G3
ENSG00000197782.15,-0.0030279379736183284,0.996283412696771,Up_in_G2G4
ENSG00000197785.15,0.25896564025447605,0.7636336007856123,Up_in_G1G3
ENSG00000197798.10,0.6667903600931568,0.3873157447220378,Up_in_G1G3
ENSG00000197808.14,0.5281325849839088,0.3044874421627362,Up_in_G1G3
ENSG00000197813.7,0.3081272279440741,0.4665052593443755,Up_in_G1G3
ENSG00000197818.13,-0.1274781308958066,0.8847038633055192,Up_in_G2G4
ENSG00000197822.12,1.2100137729492302,0.22972510151242695,Up_in_G1G3
ENSG00000197837.4,-0.08283547893029192,0.9210176901233716,Up_in_G2G4
ENSG00000197841.16,-0.6650416218202264,0.30093688125614465,Up_in_G2G4
ENSG00000197849.7,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000197852.12,0.39802982637080425,0.40335958494090784,Up_in_G1G3
ENSG00000197857.17,0.5757489719641127,0.35316699377489935,Up_in_G1G3
ENSG00000197860.11,-0.029291403787934947,0.9493860236310341,Up_in_G2G4
ENSG00000197863.10,-0.5447043757820731,0.4979692348393826,Up_in_G2G4
ENSG00000197872.12,1.0730510706370926,0.029585940317648038,Up_in_G1G3
ENSG00000197879.18,0.7203721663283532,0.10086450432757622,Up_in_G1G3
ENSG00000197880.10,-0.375,0.07960201245519749,Up_in_G2G4
ENSG00000197882.3,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000197885.12,-0.09236797451326262,0.9226566522002888,Up_in_G2G4
ENSG00000197889.11,0.058103179295512036,0.9084875630741035,Up_in_G1G3
ENSG00000197892.13,-0.7832985704726769,0.3336459514952044,Up_in_G2G4
ENSG00000197894.13,0.7162586454239547,0.2398848654963899,Up_in_G1G3
ENSG00000197903.10,-0.0666404750832586,0.8877905810257054,Up_in_G2G4
ENSG00000197905.10,0.8359700098156251,0.20874036585618577,Up_in_G1G3
ENSG00000197912.17,0.5361379447173221,0.437894120098153,Up_in_G1G3
ENSG00000197928.12,-0.30538907378126945,0.6649991513183686,Up_in_G2G4
ENSG00000197930.14,0.3956535849532274,0.4989648749110237,Up_in_G1G3
ENSG00000197933.14,0.7011546876159002,0.19957977833288826,Up_in_G1G3
ENSG00000197934.9,0.3221267860233527,0.4384777752443707,Up_in_G1G3
ENSG00000197935.7,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000197937.14,0.3229322321282061,0.6015955873179085,Up_in_G1G3
ENSG00000197948.12,0.4269006199378478,0.600141596121444,Up_in_G1G3
ENSG00000197951.12,0.11180444261124751,0.894331989408963,Up_in_G1G3
ENSG00000197956.11,-0.01872190418373347,0.9732171311540281,Up_in_G2G4
ENSG00000197958.14,-0.2608738289439054,0.697241311820668,Up_in_G2G4
ENSG00000197959.15,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000197961.12,0.23309325682071808,0.7046517186554004,Up_in_G1G3
ENSG00000197965.13,0.3349375007269368,0.40195950116761525,Up_in_G1G3
ENSG00000197969.14,1.402496249921286,0.051526018139104596,Up_in_G1G3
ENSG00000197971.16,-0.3392857142857143,0.21436592652401248,Up_in_G2G4
ENSG00000197976.12,0.48513899978458397,0.4526140730275645,Up_in_G1G3
ENSG00000197977.4,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000197978.10,-0.31567985544843996,0.5746432764409064,Up_in_G2G4
ENSG00000197980.14,0.2857142857142857,0.17230829673040013,Up_in_G1G3
ENSG00000197982.14,0.6214091069000621,0.45921461813468667,Up_in_G1G3
ENSG00000198000.12,0.943739471987577,0.26741967543283185,Up_in_G1G3
ENSG00000198001.17,1.4246372449022706,0.22270882562170988,Up_in_G1G3
ENSG00000198003.13,0.0357142857142857,0.9158398587855567,Up_in_G1G3
ENSG00000198015.15,-0.651653939410899,0.3464600832848056,Up_in_G2G4
ENSG00000198021.8,0.17116004465573492,0.692212140971743,Up_in_G1G3
ENSG00000198026.9,0.1654454264790633,0.7859089822825165,Up_in_G1G3
ENSG00000198028.4,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000198033.13,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000198034.12,-0.2889833985030444,0.7001364527795769,Up_in_G2G4
ENSG00000198039.13,-0.09669709820140791,0.81048758257217,Up_in_G2G4
ENSG00000198040.12,-0.3727925554295339,0.5890266537248829,Up_in_G2G4
ENSG00000198042.12,0.547120791002717,0.5388437335683631,Up_in_G1G3
ENSG00000198046.14,-0.23214285714285712,0.3360548404829573,Up_in_G2G4
ENSG00000198053.13,0.4875987049155775,0.20875007918283997,Up_in_G1G3
ENSG00000198055.12,-0.23845533565181304,0.7780497866194731,Up_in_G2G4
ENSG00000198056.17,-0.37279142547911137,0.6255713622130558,Up_in_G2G4
ENSG00000198060.11,0.23486280713440258,0.69810440323401,Up_in_G1G3
ENSG00000198064.15,0.4090310182207368,0.4150189883949885,Up_in_G1G3
ENSG00000198074.10,0.6174182992696233,0.23893829365944033,Up_in_G1G3
ENSG00000198075.11,-0.7163286394797426,0.27200119684484475,Up_in_G2G4
ENSG00000198081.12,-0.19990295110558493,0.8085672747631005,Up_in_G2G4
ENSG00000198083.9,0.2264232143887366,0.35591768374958205,Up_in_G1G3
ENSG00000198087.8,0.3832507214194641,0.31813860922400117,Up_in_G1G3
ENSG00000198088.10,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000198099.10,-0.31720127979532986,0.5983295187092822,Up_in_G2G4
ENSG00000198105.17,-0.04009123358459292,0.9618843578138327,Up_in_G2G4
ENSG00000198108.4,0.14758325904447148,0.7551996151934023,Up_in_G1G3
ENSG00000198113.4,0.0014102152164119123,0.9966275196862253,Up_in_G1G3
ENSG00000198121.15,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000198130.17,0.32235390802512937,0.6235580999334674,Up_in_G1G3
ENSG00000198131.16,-0.4422875819193436,0.2770301255551212,Up_in_G2G4
ENSG00000198142.5,0.08759397312414115,0.7513786753812918,Up_in_G1G3
ENSG00000198146.5,-0.22318130409587816,0.691881963534724,Up_in_G2G4
ENSG00000198156.11,0.10142321438873661,0.7036373895439065,Up_in_G1G3
ENSG00000198157.12,-0.8719606003967955,0.08920220170233267,Up_in_G2G4
ENSG00000198160.15,0.8147766441786614,0.2462389031145847,Up_in_G1G3
ENSG00000198162.12,1.234988501137582,0.009303832451556913,Up_in_G1G3
ENSG00000198168.9,-0.33224724492641056,0.5626954182690737,Up_in_G2G4
ENSG00000198169.9,0.8409101498372481,0.13641134525513826,Up_in_G1G3
ENSG00000198171.14,0.7880800680011762,0.11104109833095763,Up_in_G1G3
ENSG00000198176.14,0.5730229442413405,0.24150576454458997,Up_in_G1G3
ENSG00000198189.12,-0.17290446401311424,0.8026350101175492,Up_in_G2G4
ENSG00000198198.17,-0.276398780059544,0.7368035475422652,Up_in_G2G4
ENSG00000198205.7,0.44760088847807067,0.3185087597393245,Up_in_G1G3
ENSG00000198208.13,0.9504814103049224,0.41047166154594883,Up_in_G1G3
ENSG00000198216.14,0.1607142857142857,0.4859889901483101,Up_in_G1G3
ENSG00000198225.6,0.2857142857142857,0.1723082967304001,Up_in_G1G3
ENSG00000198231.15,0.44697529930640406,0.18089565764754328,Up_in_G1G3
ENSG00000198242.15,-0.349172787225209,0.6205819389213285,Up_in_G2G4
ENSG00000198246.10,1.2877912090134005,0.227281885136463,Up_in_G1G3
ENSG00000198252.13,0.2677389018894059,0.57270212751796,Up_in_G1G3
ENSG00000198258.12,-0.09869154906816392,0.8580903505510853,Up_in_G2G4
ENSG00000198265.13,-0.5359498677325438,0.4762574741584976,Up_in_G2G4
ENSG00000198270.15,-0.11188454831072356,0.8494918015747462,Up_in_G2G4
ENSG00000198276.17,-0.1926739779231185,0.8178873981538566,Up_in_G2G4
ENSG00000198286.12,-0.07796324142939545,0.9298740076231038,Up_in_G2G4
ENSG00000198298.13,0.01333041671050826,0.9711531572878939,Up_in_G1G3
ENSG00000198300.14,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000198312.4,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000198315.12,-1.1595270089568437,0.12962445433174186,Up_in_G2G4
ENSG00000198324.15,-0.030378778524947917,0.96736774643121,Up_in_G2G4
ENSG00000198331.12,1.1706109577681885,0.1385088713886471,Up_in_G1G3
ENSG00000198336.10,0.6421949599404865,0.42024870980898177,Up_in_G1G3
ENSG00000198342.10,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000198346.12,0.13003927570794022,0.8534513954349747,Up_in_G1G3
ENSG00000198355.6,0.6142195847892917,0.2666953532302003,Up_in_G1G3
ENSG00000198356.13,-0.4373553081858575,0.5759217324089716,Up_in_G2G4
ENSG00000198358.4,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000198363.19,0.7714305285623743,0.19119937413237517,Up_in_G1G3
ENSG00000198369.10,0.455050140556357,0.49117461777924765,Up_in_G1G3
ENSG00000198373.14,0.9033110108912967,0.15457484875903735,Up_in_G1G3
ENSG00000198380.14,-0.13532730831048728,0.7728078289698246,Up_in_G2G4
ENSG00000198382.10,1.4466907108216807,0.03853932944801946,Up_in_G1G3
ENSG00000198393.8,0.23214285714285704,0.4813729041155488,Up_in_G1G3
ENSG00000198399.17,2.0397392005436563,0.010941849980884499,Up_in_G1G3
ENSG00000198406.7,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000198408.15,0.7182417940958508,0.2637105745426553,Up_in_G1G3
ENSG00000198417.8,-0.6315127027498796,0.19889585133743473,Up_in_G2G4
ENSG00000198420.11,-0.22801080636422982,0.6984982581370236,Up_in_G2G4
ENSG00000198429.11,0.6803854128809429,0.29279403617671423,Up_in_G1G3
ENSG00000198431.18,1.1487294945142794,0.016038421825377156,Up_in_G1G3
ENSG00000198435.4,0.4686729613602709,0.3578937884833945,Up_in_G1G3
ENSG00000198440.10,-0.4119021777443227,0.4746632893249696,Up_in_G2G4
ENSG00000198453.16,1.6556748573153839,0.051157104453057406,Up_in_G1G3
ENSG00000198455.5,0.981178403802076,0.015023741529228796,Up_in_G1G3
ENSG00000198464.15,-0.33899694645149564,0.5184870399342874,Up_in_G2G4
ENSG00000198466.13,0.4838527403294305,0.5250630315632415,Up_in_G1G3
ENSG00000198467.17,0.31458854524821295,0.5315988037226234,Up_in_G1G3
ENSG00000198478.10,0.3670989386490502,0.521858293140343,Up_in_G1G3
ENSG00000198492.17,0.27921255068610273,0.5820121384062225,Up_in_G1G3
ENSG00000198498.11,0.09057072919033053,0.8741347764161337,Up_in_G1G3
ENSG00000198513.16,0.5464935769725882,0.45685860278440293,Up_in_G1G3
ENSG00000198515.17,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000198517.11,-0.16836920026655663,0.8317610716366207,Up_in_G2G4
ENSG00000198520.13,0.5439078460082292,0.355917683749582,Up_in_G1G3
ENSG00000198521.13,-1.252653083545083,0.18102119243304832,Up_in_G2G4
ENSG00000198523.7,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000198535.5,1.153648170433909,0.17929458385346891,Up_in_G1G3
ENSG00000198542.16,-0.1385664889984193,0.859261422007978,Up_in_G2G4
ENSG00000198546.16,0.8985290181598399,0.048404822353950536,Up_in_G1G3
ENSG00000198551.10,-0.4583102548358171,0.5861091461232781,Up_in_G2G4
ENSG00000198553.9,1.2751141165780326,0.0565816548715573,Up_in_G1G3
ENSG00000198554.13,0.1549460005651002,0.8133964242374027,Up_in_G1G3
ENSG00000198556.15,0.6203564612014427,0.47621896744806036,Up_in_G1G3
ENSG00000198563.14,-0.5387416077953138,0.1881120939792139,Up_in_G2G4
ENSG00000198570.7,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000198573.7,0.40768838435655447,0.4159114817794567,Up_in_G1G3
ENSG00000198576.4,0.8203486898305649,0.15831787605775585,Up_in_G1G3
ENSG00000198585.12,0.8486407070578297,0.29893975653325844,Up_in_G1G3
ENSG00000198586.15,1.142434192852933,0.14070724618527647,Up_in_G1G3
ENSG00000198589.16,1.033278113373004,0.2270182786469431,Up_in_G1G3
ENSG00000198590.12,-0.5045267261466345,0.2175016069329974,Up_in_G2G4
ENSG00000198597.10,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000198598.7,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000198604.12,1.5357593973727839,0.03132255012407487,Up_in_G1G3
ENSG00000198612.12,-0.13211739902609396,0.8055125478670517,Up_in_G2G4
ENSG00000198618.5,0.14116540169556985,0.7056754386688155,Up_in_G1G3
ENSG00000198624.14,0.3788340928614949,0.585910976660079,Up_in_G1G3
ENSG00000198625.16,0.34975484721133393,0.754097816370761,Up_in_G1G3
ENSG00000198626.19,-0.44812031259014456,0.3506166628202074,Up_in_G2G4
ENSG00000198642.8,0.2778965126959979,0.4886661277113853,Up_in_G1G3
ENSG00000198643.8,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000198648.13,0.6494334922226987,0.42294889274839154,Up_in_G1G3
ENSG00000198663.18,0.4118429010183621,0.6053951184281385,Up_in_G1G3
ENSG00000198668.15,0.38507978179604924,0.3668813871590524,Up_in_G1G3
ENSG00000198673.12,-0.6625890827603482,0.37728875785358784,Up_in_G2G4
ENSG00000198677.14,0.33277178783388506,0.6300049937325777,Up_in_G1G3
ENSG00000198680.6,0.41681210899180765,0.44411489620561073,Up_in_G1G3
ENSG00000198682.14,0.5087787361172402,0.4067023692143076,Up_in_G1G3
ENSG00000198689.14,0.201373649192001,0.8473944348604633,Up_in_G1G3
ENSG00000198690.10,0.04706943865008516,0.9475756418508163,Up_in_G1G3
ENSG00000198691.14,-0.028179352055592095,0.9635441582030129,Up_in_G2G4
ENSG00000198692.11,-1.0799204175995283,0.28847219596210555,Up_in_G2G4
ENSG00000198695.2,0.857019100851873,0.11942690009770611,Up_in_G1G3
ENSG00000198700.11,1.1533753181249726,0.10790631581216532,Up_in_G1G3
ENSG00000198707.18,1.1418848313030001,0.2722903690314566,Up_in_G1G3
ENSG00000198712.1,-0.09341418371298,0.8559474117747108,Up_in_G2G4
ENSG00000198715.14,0.05930904436967012,0.8669681398411607,Up_in_G1G3
ENSG00000198718.14,0.6998201379584961,0.32489097256288857,Up_in_G1G3
ENSG00000198719.9,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000198720.14,2.007054375042725,0.044244172805814795,Up_in_G1G3
ENSG00000198721.14,-0.3901264409833826,0.28634562253469964,Up_in_G2G4
ENSG00000198722.16,0.6922236400066906,0.585527148050043,Up_in_G1G3
ENSG00000198728.11,0.12997102425482837,0.883793916060361,Up_in_G1G3
ENSG00000198730.10,0.4802027392055047,0.4328152259813377,Up_in_G1G3
ENSG00000198732.12,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000198734.12,0.5439078460082292,0.22550012216452497,Up_in_G1G3
ENSG00000198736.13,-0.09569216211480376,0.84169372392885,Up_in_G2G4
ENSG00000198740.10,-0.14090264942939387,0.8320234854148107,Up_in_G2G4
ENSG00000198742.11,0.5713818043568881,0.35393227388359516,Up_in_G1G3
ENSG00000198744.5,0.3839960455553169,0.388528507255428,Up_in_G1G3
ENSG00000198746.14,0.2624823419986308,0.7373553471896904,Up_in_G1G3
ENSG00000198752.12,0.6569959947397296,0.16959173143068448,Up_in_G1G3
ENSG00000198754.5,0.3261546876159002,0.47719326951322805,Up_in_G1G3
ENSG00000198755.12,-0.30656003352385763,0.6744660243958813,Up_in_G2G4
ENSG00000198763.3,0.27299237018875905,0.4917250972319682,Up_in_G1G3
ENSG00000198768.12,0.4049946429601652,0.34263148046057135,Up_in_G1G3
ENSG00000198771.12,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000198774.5,-0.09669709820140791,0.7636044757676819,Up_in_G2G4
ENSG00000198780.14,-0.3231203125901445,0.3506166628202075,Up_in_G2G4
ENSG00000198783.6,-0.44958285601457526,0.4479762766834323,Up_in_G2G4
ENSG00000198786.2,0.14200985538029778,0.7303842737371371,Up_in_G1G3
ENSG00000198791.13,0.6225626669297276,0.2441115499976131,Up_in_G1G3
ENSG00000198792.14,0.9485728037321025,0.055309079488647,Up_in_G1G3
ENSG00000198793.15,1.7775229177446814,0.04077086225594137,Up_in_G1G3
ENSG00000198794.13,0.4757798180438026,0.36848596141100487,Up_in_G1G3
ENSG00000198795.12,2.0173583230530676,0.07457955834983014,Up_in_G1G3
ENSG00000198799.12,0.7739219025534116,0.3092169333194798,Up_in_G1G3
ENSG00000198804.2,0.4449163912778708,0.28935997865972884,Up_in_G1G3
ENSG00000198805.13,0.0911247111793425,0.8577317865126687,Up_in_G1G3
ENSG00000198807.13,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000198814.15,0.27106445826111375,0.7771758529060072,Up_in_G1G3
ENSG00000198815.10,1.3594469996120326,0.18007170999883096,Up_in_G1G3
ENSG00000198816.8,0.6041970764598859,0.2344278004323511,Up_in_G1G3
ENSG00000198818.11,-0.26662859028480984,0.7368823346648055,Up_in_G2G4
ENSG00000198824.9,-1.7634594733895876,0.016215810371424007,Up_in_G2G4
ENSG00000198825.16,0.45636366051737665,0.5086491347935893,Up_in_G1G3
ENSG00000198826.11,-0.3460855433493914,0.5863900556423158,Up_in_G2G4
ENSG00000198830.14,-0.17655424283250382,0.7392512729481109,Up_in_G2G4
ENSG00000198832.11,0.3249792081076592,0.6764879558047596,Up_in_G1G3
ENSG00000198833.8,-0.297165762569049,0.4195615299592802,Up_in_G2G4
ENSG00000198835.4,-0.25,0.1704706607870538,Up_in_G2G4
ENSG00000198836.12,0.4958841490069509,0.3499356499918993,Up_in_G1G3
ENSG00000198837.11,0.23430004539181074,0.6917888281424935,Up_in_G1G3
ENSG00000198838.15,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000198839.11,1.270018308226521,0.019703986516046906,Up_in_G1G3
ENSG00000198840.2,0.19674950098826888,0.57091100810518,Up_in_G1G3
ENSG00000198841.4,0.25371168556031815,0.5369627019809978,Up_in_G1G3
ENSG00000198843.14,0.1388928682631772,0.8037599118090077,Up_in_G1G3
ENSG00000198844.13,0.12554581227250272,0.7770813155576595,Up_in_G1G3
ENSG00000198846.7,0.9591884458286809,0.12855081483554326,Up_in_G1G3
ENSG00000198851.10,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000198853.13,-0.057285190114347184,0.927901395998669,Up_in_G2G4
ENSG00000198855.8,-0.3963761707407052,0.5608636180692503,Up_in_G2G4
ENSG00000198856.14,-0.06744677743457049,0.9145142807427975,Up_in_G2G4
ENSG00000198858.11,0.5446967507929054,0.27626222500907055,Up_in_G1G3
ENSG00000198860.15,-0.22653739145085053,0.6731342293214184,Up_in_G2G4
ENSG00000198862.14,0.68443507459679,0.35120186782464247,Up_in_G1G3
ENSG00000198863.8,-0.4895492164811018,0.3455869581888512,Up_in_G2G4
ENSG00000198865.11,0.1503295091355898,0.8262140094457395,Up_in_G1G3
ENSG00000198868.3,0.6020630683621728,0.2126829781628897,Up_in_G1G3
ENSG00000198870.8,0.34956115641248026,0.3624941371618401,Up_in_G1G3
ENSG00000198873.13,0.24932801891156345,0.40206873192893866,Up_in_G1G3
ENSG00000198874.15,2.450217733653875,0.000757254575446452,Up_in_G1G3
ENSG00000198876.14,0.22255440575697635,0.6384562562849829,Up_in_G1G3
ENSG00000198879.13,0.20670401355533746,0.5764989774364042,Up_in_G1G3
ENSG00000198885.10,-0.055263169733001695,0.8247225141291992,Up_in_G2G4
ENSG00000198887.10,0.8762490997208165,0.23389858987123174,Up_in_G1G3
ENSG00000198888.2,0.26099902499141164,0.529326567136545,Up_in_G1G3
ENSG00000198889.5,0.4010917365249451,0.5657385211507522,Up_in_G1G3
ENSG00000198890.9,0.4049790679796273,0.3967773145210345,Up_in_G1G3
ENSG00000198892.8,0.3102211163031904,0.47095714472834194,Up_in_G1G3
ENSG00000198898.17,0.36466270869966616,0.38114741323627555,Up_in_G1G3
ENSG00000198900.7,0.8894606241094272,0.2174444283376004,Up_in_G1G3
ENSG00000198909.9,1.0909776749523774,0.19588789821156757,Up_in_G1G3
ENSG00000198911.14,0.20067782241757126,0.6837260630432368,Up_in_G1G3
ENSG00000198912.12,-0.31174903515765223,0.634326616601155,Up_in_G2G4
ENSG00000198915.12,-0.10714285714285715,0.6301274143474609,Up_in_G2G4
ENSG00000198918.9,-0.13511010512659039,0.7952887532913248,Up_in_G2G4
ENSG00000198919.13,0.33928571428571436,0.33995052535442727,Up_in_G1G3
ENSG00000198920.11,-0.02329343378710074,0.9672232761721353,Up_in_G2G4
